run_id,mode,stage,c_label,kappa,tier,u_const,seed,block_idx,u_t,schedule_phase,block_in_primary_set,primary_exclusion_reason,block_rho,raw_Psi_meanI_state,raw_Psi_persistence_I,analytic_realized_delta_p_driven,mean_p_become,mean_slope,q05_slope,tail_mass,p_min,p_max,prop_I_full_surface,prop_I_masked_diagnostic
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,11,0.1,2,True,,0.4128,2.565336395908245e-05,0.007278874016834555,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,12,0.0,0,True,,0.39912,-0.0010339153202904023,-0.013176672987820376,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,13,0.05,1,True,,0.408416,-0.0016231069635525997,-0.025714595303942232,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,14,0.1,2,True,,0.41608000000000006,-0.0010785767971779516,-0.0009198757682107301,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,15,0.0,0,False,BLOCK_15_PARTIAL_CYCLE,0.400336,0.0004478600112281531,-0.005350823537358909,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,0,0.0,0,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.383232,-0.003963088325734896,0.01908886658358813,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,1,0.05,1,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.40432,-0.00014232088339095807,0.007531322403285093,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,2,0.1,2,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.41476799999999997,0.0003632051539627848,-0.008209606070294202,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,3,0.0,0,True,,0.39907200000000004,-0.001740454078512742,-0.002243583084324428,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s31415,cm1,stageB,0.0,0.0,0.1,,31415,4,0.05,1,True,,0.406688,4.908366901491476e-06,-0.015244170244574218,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
