run_id,block_idx,M_block,g_E_value,pre_bound_term,post_bound_term,Delta_j,bound_ratio,bound_active,realized_block_rho,raw_Psi_meanI_state_block,raw_Psi_persistence_I_block
R_E_bounded_km0_7599_dm0_0524_s31415,14,0.4128,-3.3761,0.1768,0.0522,-0.0524,0.9977,True,0.4241,0.0054,-0.0473
R_E_bounded_km0_7599_dm0_0524_s31415,15,0.4241,3.0689,-0.1607,-0.0521,-0.0524,0.9957,True,0.4157,0.0035,-0.054
R_E_bounded_km0_7599_dm0_1054_s42,0,0.4187,0.0,-0.0,-0.0,-0.1054,0.0,False,0.4221,0.0045,-0.034
R_E_bounded_km0_7599_dm0_1054_s42,1,0.4221,1.9429,-0.2047,-0.1011,-0.1054,0.9598,True,0.4067,-0.0006,-0.0582
R_E_bounded_km0_7599_dm0_1054_s42,2,0.4067,-6.9098,0.728,0.1054,-0.1054,1.0,True,0.4289,0.0046,-0.0331
R_E_bounded_km0_7599_dm0_1054_s42,3,0.4289,5.8245,-0.6137,-0.1054,-0.1054,1.0,True,0.4066,0.0032,-0.0602
R_E_bounded_km0_7599_dm0_1054_s42,4,0.4066,-6.9465,0.7319,0.1054,-0.1054,1.0,True,0.4316,0.0094,-0.0484
R_E_bounded_km0_7599_dm0_1054_s42,5,0.4316,7.3534,-0.7748,-0.1054,-0.1054,1.0,True,0.4087,0.006,-0.0462
R_E_bounded_km0_7599_dm0_1054_s42,6,0.4087,-5.7563,0.6065,0.1054,-0.1054,1.0,True,0.4302,0.0044,-0.0559
R_E_bounded_km0_7599_dm0_1054_s42,7,0.4302,6.5661,-0.6918,-0.1054,-0.1054,1.0,True,0.407,0.0053,-0.0502
R_E_bounded_km0_7599_dm0_1054_s42,8,0.407,-6.7084,0.7068,0.1054,-0.1054,1.0,True,0.4294,0.004,-0.0386
R_E_bounded_km0_7599_dm0_1054_s42,9,0.4294,6.1266,-0.6455,-0.1054,-0.1054,1.0,True,0.4065,0.0053,-0.0335
R_E_bounded_km0_7599_dm0_1054_s42,10,0.4065,-7.0105,0.7386,0.1054,-0.1054,1.0,True,0.4315,0.0066,-0.0423
R_E_bounded_km0_7599_dm0_1054_s42,11,0.4315,7.2802,-0.767,-0.1054,-0.1054,1.0,True,0.4036,0.0034,-0.0566
R_E_bounded_km0_7599_dm0_1054_s42,12,0.4036,-8.6859,0.9151,0.1054,-0.1054,1.0,True,0.4315,0.0037,-0.0417
R_E_bounded_km0_7599_dm0_1054_s42,13,0.4315,7.3076,-0.7699,-0.1054,-0.1054,1.0,True,0.406,-0.0008,-0.0534
R_E_bounded_km0_7599_dm0_1054_s42,14,0.406,-7.2943,0.7685,0.1054,-0.1054,1.0,True,0.4298,0.0056,-0.0381
R_E_bounded_km0_7599_dm0_1054_s42,15,0.4298,6.3555,-0.6696,-0.1054,-0.1054,1.0,True,0.4077,-0.0008,-0.0405
R_E_bounded_km0_7599_dm0_1054_s137,0,0.4187,0.0,-0.0,-0.0,-0.1054,0.0,False,0.4245,0.0057,-0.04
R_E_bounded_km0_7599_dm0_1054_s137,1,0.4245,3.3253,-0.3504,-0.1051,-0.1054,0.9974,True,0.4047,-0.0009,-0.0535
R_E_bounded_km0_7599_dm0_1054_s137,2,0.4047,-8.0084,0.8438,0.1054,-0.1054,1.0,True,0.429,0.0067,-0.0461
R_E_bounded_km0_7599_dm0_1054_s137,3,0.429,5.8978,-0.6214,-0.1054,-0.1054,1.0,True,0.4067,0.0035,-0.0436
R_E_bounded_km0_7599_dm0_1054_s137,4,0.4067,-6.8915,0.7261,0.1054,-0.1054,1.0,True,0.4316,0.0066,-0.0503
R_E_bounded_km0_7599_dm0_1054_s137,5,0.4316,7.39,-0.7786,-0.1054,-0.1054,1.0,True,0.4043,0.0047,-0.0375
R_E_bounded_km0_7599_dm0_1054_s137,6,0.4043,-8.2464,0.8689,0.1054,-0.1054,1.0,True,0.4293,0.0042,-0.0517
R_E_bounded_km0_7599_dm0_1054_s137,7,0.4293,6.0443,-0.6368,-0.1054,-0.1054,1.0,True,0.4071,0.0013,-0.043
R_E_bounded_km0_7599_dm0_1054_s137,8,0.4071,-6.6535,0.701,0.1054,-0.1054,1.0,True,0.4294,0.005,-0.0484
R_E_bounded_km0_7599_dm0_1054_s137,9,0.4294,6.09,-0.6416,-0.1054,-0.1054,1.0,True,0.4059,0.0067,-0.0348
R_E_bounded_km0_7599_dm0_1054_s137,10,0.4059,-7.331,0.7724,0.1054,-0.1054,1.0,True,0.4308,0.0025,-0.0314
R_E_bounded_km0_7599_dm0_1054_s137,11,0.4308,6.914,-0.7285,-0.1054,-0.1054,1.0,True,0.4059,0.0046,-0.0385
R_E_bounded_km0_7599_dm0_1054_s137,12,0.4059,-7.3584,0.7753,0.1054,-0.1054,1.0,True,0.4301,0.0032,-0.0421
R_E_bounded_km0_7599_dm0_1054_s137,13,0.4301,6.5203,-0.687,-0.1054,-0.1054,1.0,True,0.4058,0.0029,-0.0418
R_E_bounded_km0_7599_dm0_1054_s137,14,0.4058,-7.3767,0.7772,0.1054,-0.1054,1.0,True,0.4308,0.006,-0.0437
R_E_bounded_km0_7599_dm0_1054_s137,15,0.4308,6.914,-0.7285,-0.1054,-0.1054,1.0,True,0.4059,0.0019,-0.0271
R_E_bounded_km0_7599_dm0_1054_s256,0,0.4187,0.0,-0.0,-0.0,-0.1054,0.0,False,0.4239,0.0072,-0.0438
R_E_bounded_km0_7599_dm0_1054_s256,1,0.4239,2.9682,-0.3127,-0.1048,-0.1054,0.9947,True,0.4071,0.0015,-0.0537
R_E_bounded_km0_7599_dm0_1054_s256,2,0.4071,-6.6627,0.702,0.1054,-0.1054,1.0,True,0.4325,0.0051,-0.0462
R_E_bounded_km0_7599_dm0_1054_s256,3,0.4325,7.8661,-0.8288,-0.1054,-0.1054,1.0,True,0.4084,0.004,-0.0426
R_E_bounded_km0_7599_dm0_1054_s256,4,0.4084,-5.9028,0.6219,0.1054,-0.1054,1.0,True,0.43,0.0083,-0.0336
R_E_bounded_km0_7599_dm0_1054_s256,5,0.43,6.4654,-0.6812,-0.1054,-0.1054,1.0,True,0.403,0.0032,-0.061
R_E_bounded_km0_7599_dm0_1054_s256,6,0.403,-9.0063,0.9489,0.1054,-0.1054,1.0,True,0.429,-0.0015,-0.0441
R_E_bounded_km0_7599_dm0_1054_s256,7,0.429,5.8978,-0.6214,-0.1054,-0.1054,1.0,True,0.4086,0.0034,-0.0462
R_E_bounded_km0_7599_dm0_1054_s256,8,0.4086,-5.7838,0.6094,0.1054,-0.1054,1.0,True,0.4318,0.0091,-0.0481
R_E_bounded_km0_7599_dm0_1054_s256,9,0.4318,7.4633,-0.7863,-0.1054,-0.1054,1.0,True,0.408,0.0008,-0.0306
R_E_bounded_km0_7599_dm0_1054_s256,10,0.408,-6.1134,0.6441,0.1054,-0.1054,1.0,True,0.4289,0.0018,-0.0431
R_E_bounded_km0_7599_dm0_1054_s256,11,0.4289,5.8245,-0.6137,-0.1054,-0.1054,1.0,True,0.4062,0.002,-0.0507
R_E_bounded_km0_7599_dm0_1054_s256,12,0.4062,-7.1936,0.7579,0.1054,-0.1054,1.0,True,0.4305,0.0053,-0.0449
R_E_bounded_km0_7599_dm0_1054_s256,13,0.4305,6.74,-0.7101,-0.1054,-0.1054,1.0,True,0.4046,0.0088,-0.0368
R_E_bounded_km0_7599_dm0_1054_s256,14,0.4046,-8.0634,0.8496,0.1054,-0.1054,1.0,True,0.4303,0.0022,-0.0179
R_E_bounded_km0_7599_dm0_1054_s256,15,0.4303,6.6027,-0.6957,-0.1054,-0.1054,1.0,True,0.406,0.0031,-0.046
R_E_bounded_km0_7599_dm0_1054_s1024,0,0.4187,0.0,-0.0,-0.0,-0.1054,0.0,False,0.424,0.0024,-0.0487
R_E_bounded_km0_7599_dm0_1054_s1024,1,0.424,2.9957,-0.3156,-0.1048,-0.1054,0.995,True,0.4074,0.0031,-0.054
R_E_bounded_km0_7599_dm0_1054_s1024,2,0.4074,-6.4887,0.6837,0.1054,-0.1054,1.0,True,0.4286,0.0069,-0.0358
R_E_bounded_km0_7599_dm0_1054_s1024,3,0.4286,5.6231,-0.5925,-0.1054,-0.1054,1.0,True,0.4065,0.0052,-0.0431
R_E_bounded_km0_7599_dm0_1054_s1024,4,0.4065,-7.0014,0.7377,0.1054,-0.1054,1.0,True,0.4314,0.0063,-0.0396
R_E_bounded_km0_7599_dm0_1054_s1024,5,0.4314,7.271,-0.7661,-0.1054,-0.1054,1.0,True,0.4072,0.0023,-0.0451
R_E_bounded_km0_7599_dm0_1054_s1024,6,0.4072,-6.6077,0.6962,0.1054,-0.1054,1.0,True,0.4342,0.0041,-0.0441
R_E_bounded_km0_7599_dm0_1054_s1024,7,0.4342,8.8273,-0.9301,-0.1054,-0.1054,1.0,True,0.4034,0.0032,-0.0344
R_E_bounded_km0_7599_dm0_1054_s1024,8,0.4034,-8.7957,0.9267,0.1054,-0.1054,1.0,True,0.4275,0.0046,-0.0375
R_E_bounded_km0_7599_dm0_1054_s1024,9,0.4275,4.9914,-0.5259,-0.1054,-0.1054,0.9999,True,0.4058,0.0002,-0.0495
R_E_bounded_km0_7599_dm0_1054_s1024,10,0.4058,-7.4134,0.7811,0.1054,-0.1054,1.0,True,0.43,0.0057,-0.0433
R_E_bounded_km0_7599_dm0_1054_s1024,11,0.43,6.4562,-0.6802,-0.1054,-0.1054,1.0,True,0.406,0.0049,-0.0421
R_E_bounded_km0_7599_dm0_1054_s1024,12,0.406,-7.2852,0.7676,0.1054,-0.1054,1.0,True,0.4297,0.0043,-0.0563
R_E_bounded_km0_7599_dm0_1054_s1024,13,0.4297,6.2914,-0.6629,-0.1054,-0.1054,1.0,True,0.4084,0.001,-0.078
R_E_bounded_km0_7599_dm0_1054_s1024,14,0.4084,-5.9394,0.6258,0.1054,-0.1054,1.0,True,0.4329,0.0045,-0.0364
R_E_bounded_km0_7599_dm0_1054_s1024,15,0.4329,8.0949,-0.8529,-0.1054,-0.1054,1.0,True,0.4067,0.0032,-0.0344
R_E_bounded_km0_7599_dm0_1054_s31415,0,0.4187,0.0,-0.0,-0.0,-0.1054,0.0,False,0.4184,0.0001,-0.0336
R_E_bounded_km0_7599_dm0_1054_s31415,1,0.4184,-0.1719,0.0181,0.0179,-0.1054,0.1702,False,0.4191,0.005,-0.0351
R_E_bounded_km0_7599_dm0_1054_s31415,2,0.4191,0.2035,-0.0214,-0.0211,-0.1054,0.2007,False,0.4164,0.0044,-0.0533
R_E_bounded_km0_7599_dm0_1054_s31415,3,0.4164,-1.362,0.1435,0.0924,-0.1054,0.8769,False,0.4298,0.0018,-0.0462
R_E_bounded_km0_7599_dm0_1054_s31415,4,0.4298,6.3555,-0.6696,-0.1054,-0.1054,1.0,True,0.4053,0.0034,-0.0593
R_E_bounded_km0_7599_dm0_1054_s31415,5,0.4053,-7.7063,0.8119,0.1054,-0.1054,1.0,True,0.4295,0.0068,-0.0379
R_E_bounded_km0_7599_dm0_1054_s31415,6,0.4295,6.1541,-0.6484,-0.1054,-0.1054,1.0,True,0.4057,0.0047,-0.0494
R_E_bounded_km0_7599_dm0_1054_s31415,7,0.4057,-7.4774,0.7878,0.1054,-0.1054,1.0,True,0.4303,0.0041,-0.0555
R_E_bounded_km0_7599_dm0_1054_s31415,8,0.4303,6.6393,-0.6995,-0.1054,-0.1054,1.0,True,0.4056,0.0065,-0.0452
R_E_bounded_km0_7599_dm0_1054_s31415,9,0.4056,-7.5049,0.7907,0.1054,-0.1054,1.0,True,0.4283,0.0057,-0.0445
R_E_bounded_km0_7599_dm0_1054_s31415,10,0.4283,5.4492,-0.5741,-0.1054,-0.1054,1.0,True,0.4065,0.0006,-0.0417
R_E_bounded_km0_7599_dm0_1054_s31415,11,0.4065,-6.9922,0.7367,0.1054,-0.1054,1.0,True,0.4295,0.0081,-0.0455
R_E_bounded_km0_7599_dm0_1054_s31415,12,0.4295,6.1724,-0.6503,-0.1054,-0.1054,1.0,True,0.4058,0.0004,-0.0338
R_E_bounded_km0_7599_dm0_1054_s31415,13,0.4058,-7.3859,0.7782,0.1054,-0.1054,1.0,True,0.431,-0.0003,-0.048
R_E_bounded_km0_7599_dm0_1054_s31415,14,0.431,6.9964,-0.7371,-0.1054,-0.1054,1.0,True,0.4048,0.0023,-0.0491
R_E_bounded_km0_7599_dm0_1054_s31415,15,0.4048,-7.9718,0.8399,0.1054,-0.1054,1.0,True,0.4342,0.0049,-0.0588
R_E_bounded_km0_7599_dm0_2136_s42,0,0.4187,0.0,-0.0,-0.0,-0.2136,0.0,False,0.4221,0.0045,-0.034
R_E_bounded_km0_7599_dm0_2136_s42,1,0.4221,1.9429,-0.415,-0.205,-0.2136,0.9598,True,0.3941,-0.0013,-0.0597
R_E_bounded_km0_7599_dm0_2136_s42,2,0.3941,-14.0872,3.0087,0.2136,-0.2136,1.0,True,0.4411,0.0046,-0.0328
R_E_bounded_km0_7599_dm0_2136_s42,3,0.4411,12.7822,-2.7299,-0.2136,-0.2136,1.0,True,0.3938,0.003,-0.0578
R_E_bounded_km0_7599_dm0_2136_s42,4,0.3938,-14.2886,3.0517,0.2136,-0.2136,1.0,True,0.4436,0.0094,-0.0441
R_E_bounded_km0_7599_dm0_2136_s42,5,0.4436,14.2104,-3.035,-0.2136,-0.2136,1.0,True,0.3955,0.0035,-0.0533
R_E_bounded_km0_7599_dm0_2136_s42,6,0.3955,-13.2816,2.8366,0.2136,-0.2136,1.0,True,0.4422,0.0045,-0.0545
R_E_bounded_km0_7599_dm0_2136_s42,7,0.4422,13.4322,-2.8688,-0.2136,-0.2136,1.0,True,0.3941,0.0039,-0.0538
R_E_bounded_km0_7599_dm0_2136_s42,8,0.3941,-14.1147,3.0145,0.2136,-0.2136,1.0,True,0.4417,0.0055,-0.0325
R_E_bounded_km0_7599_dm0_2136_s42,9,0.4417,13.1393,-2.8062,-0.2136,-0.2136,1.0,True,0.3934,0.0038,-0.0264
R_E_bounded_km0_7599_dm0_2136_s42,10,0.3934,-14.4992,3.0967,0.2136,-0.2136,1.0,True,0.4431,0.0078,-0.0467
R_E_bounded_km0_7599_dm0_2136_s42,11,0.4431,13.9357,-2.9763,-0.2136,-0.2136,1.0,True,0.3911,0.0014,-0.0587
R_E_bounded_km0_7599_dm0_2136_s42,12,0.3911,-15.7992,3.3743,0.2136,-0.2136,1.0,True,0.4431,0.0045,-0.0437
R_E_bounded_km0_7599_dm0_2136_s42,13,0.4431,13.9266,-2.9744,-0.2136,-0.2136,1.0,True,0.3936,-0.0013,-0.0513
R_E_bounded_km0_7599_dm0_2136_s42,14,0.3936,-14.3985,3.0751,0.2136,-0.2136,1.0,True,0.4423,0.0073,-0.0306
R_E_bounded_km0_7599_dm0_2136_s42,15,0.4423,13.478,-2.8785,-0.2136,-0.2136,1.0,True,0.3947,-0.0013,-0.0409
R_E_bounded_km0_7599_dm0_2136_s137,0,0.4187,0.0,-0.0,-0.0,-0.2136,0.0,False,0.4245,0.0057,-0.04
R_E_bounded_km0_7599_dm0_2136_s137,1,0.4245,3.3253,-0.7102,-0.213,-0.2136,0.9974,True,0.3921,-0.0025,-0.0566
R_E_bounded_km0_7599_dm0_2136_s137,2,0.3921,-15.2407,3.255,0.2136,-0.2136,1.0,True,0.4414,0.008,-0.0429
R_E_bounded_km0_7599_dm0_2136_s137,3,0.4414,12.9745,-2.771,-0.2136,-0.2136,1.0,True,0.3936,0.0028,-0.0409
R_E_bounded_km0_7599_dm0_2136_s137,4,0.3936,-14.3802,3.0712,0.2136,-0.2136,1.0,True,0.4434,0.0066,-0.0479
R_E_bounded_km0_7599_dm0_2136_s137,5,0.4434,14.1371,-3.0193,-0.2136,-0.2136,1.0,True,0.3919,0.0037,-0.0408
R_E_bounded_km0_7599_dm0_2136_s137,6,0.3919,-15.3598,3.2804,0.2136,-0.2136,1.0,True,0.4414,0.0045,-0.0498
R_E_bounded_km0_7599_dm0_2136_s137,7,0.4414,12.9745,-2.771,-0.2136,-0.2136,1.0,True,0.394,0.0012,-0.0403
R_E_bounded_km0_7599_dm0_2136_s137,8,0.394,-14.1696,3.0263,0.2136,-0.2136,1.0,True,0.442,0.006,-0.0455
R_E_bounded_km0_7599_dm0_2136_s137,9,0.442,13.3223,-2.8453,-0.2136,-0.2136,1.0,True,0.3933,0.0065,-0.0323
R_E_bounded_km0_7599_dm0_2136_s137,10,0.3933,-14.545,3.1064,0.2136,-0.2136,1.0,True,0.4428,0.0044,-0.0318
R_E_bounded_km0_7599_dm0_2136_s137,11,0.4428,13.7801,-2.9431,-0.2136,-0.2136,1.0,True,0.3931,0.0033,-0.0374
R_E_bounded_km0_7599_dm0_2136_s137,12,0.3931,-14.6823,3.1358,0.2136,-0.2136,1.0,True,0.4423,0.0032,-0.0355
R_E_bounded_km0_7599_dm0_2136_s137,13,0.4423,13.5054,-2.8844,-0.2136,-0.2136,1.0,True,0.3926,0.0027,-0.0416
R_E_bounded_km0_7599_dm0_2136_s137,14,0.3926,-14.9386,3.1905,0.2136,-0.2136,1.0,True,0.4432,0.0071,-0.043
R_E_bounded_km0_7599_dm0_2136_s137,15,0.4432,14.009,-2.992,-0.2136,-0.2136,1.0,True,0.3927,0.0014,-0.0299
R_E_bounded_km0_7599_dm0_2136_s256,0,0.4187,0.0,-0.0,-0.0,-0.2136,0.0,False,0.4239,0.0072,-0.0438
R_E_bounded_km0_7599_dm0_2136_s256,1,0.4239,2.9682,-0.6339,-0.2124,-0.2136,0.9947,True,0.3945,-0.0003,-0.0561
R_E_bounded_km0_7599_dm0_2136_s256,2,0.3945,-13.8858,2.9657,0.2136,-0.2136,1.0,True,0.4438,0.007,-0.0489
R_E_bounded_km0_7599_dm0_2136_s256,3,0.4438,14.3568,-3.0663,-0.2136,-0.2136,1.0,True,0.3955,0.0027,-0.0392
R_E_bounded_km0_7599_dm0_2136_s256,4,0.3955,-13.2908,2.8386,0.2136,-0.2136,1.0,True,0.4424,0.0089,-0.0285
R_E_bounded_km0_7599_dm0_2136_s256,5,0.4424,13.5512,-2.8942,-0.2136,-0.2136,1.0,True,0.3904,0.0027,-0.064
R_E_bounded_km0_7599_dm0_2136_s256,6,0.3904,-16.2112,3.4623,0.2136,-0.2136,1.0,True,0.4413,-0.0001,-0.0424
R_E_bounded_km0_7599_dm0_2136_s256,7,0.4413,12.9012,-2.7554,-0.2136,-0.2136,1.0,True,0.396,0.0024,-0.0508
R_E_bounded_km0_7599_dm0_2136_s256,8,0.396,-13.0253,2.7819,0.2136,-0.2136,1.0,True,0.4432,0.0095,-0.0487
R_E_bounded_km0_7599_dm0_2136_s256,9,0.4432,13.9815,-2.9861,-0.2136,-0.2136,1.0,True,0.3948,-0.0006,-0.0343
R_E_bounded_km0_7599_dm0_2136_s256,10,0.3948,-13.7027,2.9265,0.2136,-0.2136,1.0,True,0.4407,0.003,-0.0477
R_E_bounded_km0_7599_dm0_2136_s256,11,0.4407,12.5533,-2.6811,-0.2136,-0.2136,1.0,True,0.3932,0.0005,-0.0539
R_E_bounded_km0_7599_dm0_2136_s256,12,0.3932,-14.6182,3.1221,0.2136,-0.2136,1.0,True,0.4423,0.0059,-0.0439
R_E_bounded_km0_7599_dm0_2136_s256,13,0.4423,13.4688,-2.8766,-0.2136,-0.2136,1.0,True,0.3917,0.0081,-0.0407
R_E_bounded_km0_7599_dm0_2136_s256,14,0.3917,-15.4788,3.3059,0.2136,-0.2136,1.0,True,0.4425,0.0045,-0.0153
R_E_bounded_km0_7599_dm0_2136_s256,15,0.4425,13.5787,-2.9001,-0.2136,-0.2136,1.0,True,0.3933,0.0021,-0.052
R_E_bounded_km0_7599_dm0_2136_s1024,0,0.4187,0.0,-0.0,-0.0,-0.2136,0.0,False,0.424,0.0024,-0.0487
R_E_bounded_km0_7599_dm0_2136_s1024,1,0.424,2.9957,-0.6398,-0.2125,-0.2136,0.995,True,0.3947,0.0023,-0.0511
R_E_bounded_km0_7599_dm0_2136_s1024,2,0.3947,-13.7302,2.9324,0.2136,-0.2136,1.0,True,0.4411,0.0078,-0.0312
R_E_bounded_km0_7599_dm0_2136_s1024,3,0.4411,12.7731,-2.728,-0.2136,-0.2136,1.0,True,0.3939,0.0027,-0.0489
R_E_bounded_km0_7599_dm0_2136_s1024,4,0.3939,-14.2062,3.0341,0.2136,-0.2136,1.0,True,0.4433,0.0073,-0.0371
R_E_bounded_km0_7599_dm0_2136_s1024,5,0.4433,14.0364,-2.9978,-0.2136,-0.2136,1.0,True,0.3947,0.0009,-0.0505
R_E_bounded_km0_7599_dm0_2136_s1024,6,0.3947,-13.7302,2.9324,0.2136,-0.2136,1.0,True,0.446,0.0049,-0.0459
R_E_bounded_km0_7599_dm0_2136_s1024,7,0.446,15.6019,-3.3322,-0.2136,-0.2136,1.0,True,0.391,0.0025,-0.0327
R_E_bounded_km0_7599_dm0_2136_s1024,8,0.391,-15.8724,3.3899,0.2136,-0.2136,1.0,True,0.4397,0.0065,-0.0311
R_E_bounded_km0_7599_dm0_2136_s1024,9,0.4397,12.0224,-2.5677,-0.2136,-0.2136,1.0,True,0.3936,-0.0009,-0.046
R_E_bounded_km0_7599_dm0_2136_s1024,10,0.3936,-14.3985,3.0751,0.2136,-0.2136,1.0,True,0.4422,0.0063,-0.0442
R_E_bounded_km0_7599_dm0_2136_s1024,11,0.4422,13.4139,-2.8649,-0.2136,-0.2136,1.0,True,0.3922,0.0029,-0.0481
R_E_bounded_km0_7599_dm0_2136_s1024,12,0.3922,-15.1767,3.2413,0.2136,-0.2136,1.0,True,0.4414,0.0052,-0.0564
R_E_bounded_km0_7599_dm0_2136_s1024,13,0.4414,12.9653,-2.7691,-0.2136,-0.2136,1.0,True,0.3949,0.0005,-0.076
R_E_bounded_km0_7599_dm0_2136_s1024,14,0.3949,-13.6386,2.9129,0.2136,-0.2136,1.0,True,0.4448,0.006,-0.0359
R_E_bounded_km0_7599_dm0_2136_s1024,15,0.4448,14.8878,-3.1797,-0.2136,-0.2136,1.0,True,0.3941,0.0027,-0.0422
R_E_bounded_km0_7599_dm0_2136_s31415,0,0.4187,0.0,-0.0,-0.0,-0.2136,0.0,False,0.4184,0.0001,-0.0336
R_E_bounded_km0_7599_dm0_2136_s31415,1,0.4184,-0.1719,0.0367,0.0364,-0.2136,0.1702,False,0.4211,0.0052,-0.0345
R_E_bounded_km0_7599_dm0_2136_s31415,2,0.4211,1.357,-0.2898,-0.187,-0.2136,0.8757,False,0.3972,0.002,-0.0582
R_E_bounded_km0_7599_dm0_2136_s31415,3,0.3972,-12.3112,2.6294,0.2136,-0.2136,1.0,True,0.4423,0.0021,-0.0487
R_E_bounded_km0_7599_dm0_2136_s31415,4,0.4423,13.4871,-2.8805,-0.2136,-0.2136,1.0,True,0.3929,0.0032,-0.0625
R_E_bounded_km0_7599_dm0_2136_s31415,5,0.3929,-14.8013,3.1612,0.2136,-0.2136,1.0,True,0.441,0.0085,-0.0349
R_E_bounded_km0_7599_dm0_2136_s31415,6,0.441,12.7547,-2.7241,-0.2136,-0.2136,1.0,True,0.3928,0.0029,-0.053
R_E_bounded_km0_7599_dm0_2136_s31415,7,0.3928,-14.8471,3.171,0.2136,-0.2136,1.0,True,0.4422,0.0054,-0.0538
R_E_bounded_km0_7599_dm0_2136_s31415,8,0.4422,13.4414,-2.8707,-0.2136,-0.2136,1.0,True,0.3925,0.005,-0.0459
R_E_bounded_km0_7599_dm0_2136_s31415,9,0.3925,-15.0027,3.2042,0.2136,-0.2136,1.0,True,0.4401,0.0077,-0.0423
R_E_bounded_km0_7599_dm0_2136_s31415,10,0.4401,12.2238,-2.6107,-0.2136,-0.2136,1.0,True,0.3936,-0.0002,-0.0439
R_E_bounded_km0_7599_dm0_2136_s31415,11,0.3936,-14.3619,3.0673,0.2136,-0.2136,1.0,True,0.4413,0.0109,-0.0446
R_E_bounded_km0_7599_dm0_2136_s31415,12,0.4413,12.9378,-2.7632,-0.2136,-0.2136,1.0,True,0.3925,-0.0008,-0.0352
R_E_bounded_km0_7599_dm0_2136_s31415,13,0.3925,-15.0119,3.2061,0.2136,-0.2136,1.0,True,0.4428,0.0016,-0.0502
R_E_bounded_km0_7599_dm0_2136_s31415,14,0.4428,13.7801,-2.9431,-0.2136,-0.2136,1.0,True,0.3921,0.0009,-0.0456
R_E_bounded_km0_7599_dm0_2136_s31415,15,0.3921,-15.2499,3.257,0.2136,-0.2136,1.0,True,0.4462,0.006,-0.0588
R_E_bounded_km0_7599_dm0_4418_s42,0,0.4187,0.0,-0.0,-0.0,-0.4418,0.0,False,0.4221,0.0045,-0.034
R_E_bounded_km0_7599_dm0_4418_s42,1,0.4221,1.9429,-0.8584,-0.4241,-0.4418,0.9598,True,0.3676,-0.0052,-0.0584
R_E_bounded_km0_7599_dm0_4418_s42,2,0.3676,-29.2385,12.9185,0.4418,-0.4418,1.0,True,0.4653,0.0079,-0.0312
R_E_bounded_km0_7599_dm0_4418_s42,3,0.4653,26.6609,-11.7797,-0.4418,-0.4418,1.0,True,0.3661,-0.0005,-0.0645
R_E_bounded_km0_7599_dm0_4418_s42,4,0.3661,-30.1082,13.3028,0.4418,-0.4418,1.0,True,0.4682,0.0122,-0.0428
R_E_bounded_km0_7599_dm0_4418_s42,5,0.4682,28.2997,-12.5037,-0.4418,-0.4418,1.0,True,0.3676,0.0015,-0.0536
R_E_bounded_km0_7599_dm0_4418_s42,6,0.3676,-29.266,12.9307,0.4418,-0.4418,1.0,True,0.4661,0.0081,-0.0532
R_E_bounded_km0_7599_dm0_4418_s42,7,0.4661,27.1187,-11.9819,-0.4418,-0.4418,1.0,True,0.3665,0.0007,-0.0576
R_E_bounded_km0_7599_dm0_4418_s42,8,0.3665,-29.8885,13.2057,0.4418,-0.4418,1.0,True,0.4667,0.0088,-0.0308
R_E_bounded_km0_7599_dm0_4418_s42,9,0.4667,27.43,-12.1195,-0.4418,-0.4418,1.0,True,0.3652,0.0001,-0.0315
R_E_bounded_km0_7599_dm0_4418_s42,10,0.3652,-30.63,13.5333,0.4418,-0.4418,1.0,True,0.4679,0.0092,-0.0409
R_E_bounded_km0_7599_dm0_4418_s42,11,0.4679,28.1166,-12.4228,-0.4418,-0.4418,1.0,True,0.3628,0.0007,-0.0664
R_E_bounded_km0_7599_dm0_4418_s42,12,0.3628,-31.9849,14.132,0.4418,-0.4418,1.0,True,0.4675,0.006,-0.0513
R_E_bounded_km0_7599_dm0_4418_s42,13,0.4675,27.8877,-12.3217,-0.4418,-0.4418,1.0,True,0.3655,-0.0032,-0.052
R_E_bounded_km0_7599_dm0_4418_s42,14,0.3655,-30.4652,13.4605,0.4418,-0.4418,1.0,True,0.4677,0.0112,-0.034
R_E_bounded_km0_7599_dm0_4418_s42,15,0.4677,28.0159,-12.3783,-0.4418,-0.4418,1.0,True,0.3664,-0.0032,-0.0409
R_E_bounded_km0_7599_dm0_4418_s137,0,0.4187,0.0,-0.0,-0.0,-0.4418,0.0,False,0.4245,0.0057,-0.04
R_E_bounded_km0_7599_dm0_4418_s137,1,0.4245,3.3253,-1.4692,-0.4407,-0.4418,0.9974,True,0.3645,-0.0048,-0.0589
R_E_bounded_km0_7599_dm0_4418_s137,2,0.3645,-31.0145,13.7032,0.4418,-0.4418,1.0,True,0.4658,0.0086,-0.0417
R_E_bounded_km0_7599_dm0_4418_s137,3,0.4658,26.9081,-11.8889,-0.4418,-0.4418,1.0,True,0.3664,0.0001,-0.0395
R_E_bounded_km0_7599_dm0_4418_s137,4,0.3664,-29.9251,13.2219,0.4418,-0.4418,1.0,True,0.4677,0.0087,-0.049
R_E_bounded_km0_7599_dm0_4418_s137,5,0.4677,28.0067,-12.3743,-0.4418,-0.4418,1.0,True,0.3642,0.0021,-0.046
