run_id,base_sign,kappa,target_d,alpha,seed,window_start,Psi_meanI_state,Psi_meanI_state_z,Psi_persistence_I,Psi_persistence_I_z,relative_drift,rho_cv,rho_range_over_mean,mean_rho,Steady_State_Candidate,Lifted_Activation_Candidate,mean_active_state_variance,persistence_std,extinction_degenerate,saturation_degenerate,LowLow_Nondegenerate_Candidate
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,200,-0.0012,-1.3027,-0.0027,-0.3699,1.4804,0.9762,3.074,0.3253,False,True,0.1186,0.0224,False,False,True
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,225,-0.0014,-1.4607,-0.0024,-0.2037,1.3694,0.9757,3.0726,0.3255,False,True,0.1187,0.022,False,False,True
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,250,-0.001,-0.9766,-0.0158,-1.6976,1.4736,0.975,3.0702,0.3257,False,True,0.1188,0.0223,False,False,True
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,275,0.0001,0.6246,0.0021,0.3694,1.363,0.975,3.0688,0.3259,False,True,0.1187,0.0218,False,False,True
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,300,0.0001,0.5607,-0.0007,-0.0479,1.4825,0.9756,3.0697,0.3258,False,True,0.1186,0.0222,False,False,True
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,0,0.0054,6.887,-0.0381,-3.6166,1.1173,0.6003,1.9693,0.3512,False,True,0.1834,0.0393,False,False,False
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,25,0.0055,5.9402,-0.0294,-2.7729,0.1541,0.6188,2.4745,0.4041,False,True,0.1783,0.0332,False,False,False
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,50,0.005,6.421,-0.0047,-0.5718,1.3475,0.9723,3.2001,0.3125,False,True,0.1225,0.0245,False,False,False
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,75,0.0012,2.0139,0.0169,1.6204,1.3817,0.9803,3.0742,0.3253,False,True,0.1178,0.0219,False,False,False
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,100,0.0009,1.4007,0.0023,0.1916,1.4769,0.9763,3.0662,0.3261,False,True,0.1184,0.0225,False,False,True
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,125,0.0011,1.6605,0.0113,1.2117,1.363,0.9769,3.0732,0.3254,False,True,0.1185,0.0221,False,False,True
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,150,0.001,1.5672,0.0071,0.9201,1.4911,0.977,3.0737,0.3253,False,True,0.1185,0.0227,False,False,True
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,175,0.0021,2.9854,-0.0038,-0.4347,1.3649,0.9776,3.078,0.3249,False,True,0.1185,0.0219,False,False,False
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,200,0.002,3.0253,-0.0047,-0.5684,1.4751,0.9779,3.0786,0.3248,False,True,0.1184,0.0226,False,False,False
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,225,0.0013,1.6421,-0.0007,-0.0307,1.3726,0.9782,3.0759,0.3251,False,True,0.1183,0.0221,False,False,True
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,250,0.0011,1.7634,-0.0009,0.0798,1.4773,0.9767,3.0724,0.3255,False,True,0.1185,0.0225,False,False,True
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,275,-0.0009,-0.8657,0.0141,1.481,1.3708,0.9762,3.0662,0.3261,False,True,0.1184,0.0218,False,False,True
R_E_km0_7599_am0_1054_s1024,-,-0.7599,0.025,-0.1054,1024,300,-0.0011,-1.1462,0.0015,0.2199,1.4731,0.977,3.0674,0.326,False,True,0.1183,0.0219,False,False,True
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,0,0.003,3.6212,-0.0445,-4.3371,0.0374,0.0434,0.3789,0.4223,False,True,0.2436,0.0474,False,False,False
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,25,0.0017,2.185,-0.0439,-4.3926,0.3371,0.1451,0.4567,0.3915,False,True,0.235,0.0488,False,False,False
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,50,0.0007,1.1195,-0.0515,-5.3757,0.4178,0.2766,1.2617,0.4442,False,True,0.2318,0.0442,False,False,False
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,75,-0.0007,-0.2779,-0.0497,-5.5287,1.0257,0.658,2.4186,0.3442,False,True,0.1744,0.0385,False,False,False
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,100,-0.0014,-1.3084,-0.0436,-4.28,0.359,0.6708,2.5377,0.3941,False,True,0.1689,0.0324,False,False,False
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,125,-0.0004,-0.2207,-0.0126,-1.1107,1.4625,0.9693,3.0828,0.3244,False,True,0.1203,0.0226,False,False,True
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,150,-0.0004,-0.2822,-0.0104,-1.1481,1.3682,0.9771,3.0725,0.3255,False,True,0.1184,0.022,False,False,True
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,175,0.0,0.2122,-0.0014,0.0222,1.4794,0.9762,3.0707,0.3257,False,True,0.1185,0.0228,False,False,True
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,200,0.0008,1.3369,-0.005,-0.4496,1.3664,0.977,3.0735,0.3254,False,True,0.1185,0.0218,False,False,True
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,225,0.0008,1.3131,-0.0108,-0.9393,1.4815,0.9772,3.074,0.3253,False,True,0.1184,0.0223,False,False,True
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,250,-0.0004,-0.274,-0.0106,-1.1498,1.3681,0.9771,3.0724,0.3255,False,True,0.1184,0.0214,False,False,True
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,275,-0.0009,-0.976,-0.0159,-1.6259,1.476,0.9776,3.0727,0.3254,False,True,0.1183,0.0216,False,False,True
R_E_km0_7599_am0_1054_s31415,-,-0.7599,0.025,-0.1054,31415,300,-0.0025,-2.8034,-0.0047,-0.3637,1.3701,0.9775,3.0677,0.326,False,True,0.1182,0.0217,False,False,False
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,0,0.0008,1.3115,-0.0427,-4.2845,1.026,0.6193,2.1315,0.3586,False,True,0.1807,0.0386,False,False,False
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,25,0.0003,0.8048,-0.0304,-3.0152,0.1467,0.6275,2.4281,0.4118,False,True,0.1754,0.0319,False,False,False
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,50,0.0015,2.2951,0.0136,1.3853,1.4546,0.9685,3.0889,0.3237,False,True,0.1206,0.0225,False,False,False
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,75,0.0006,1.1585,-0.0133,-1.2854,1.362,0.9778,3.0717,0.3256,False,True,0.1182,0.0214,False,False,True
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,100,0.0006,1.1794,-0.0225,-2.171,1.481,0.9779,3.0722,0.3255,False,True,0.1182,0.0221,False,False,False
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,125,-0.0005,-0.3393,-0.0043,-0.3556,1.3712,0.9772,3.0728,0.3254,False,True,0.1184,0.0219,False,False,True
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,150,-0.0006,-0.3848,-0.0103,-1.0076,1.4791,0.9773,3.0731,0.3254,False,True,0.1184,0.0225,False,False,True
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,175,0.0006,1.2254,0.0033,0.323,1.3688,0.9772,3.0693,0.3258,False,True,0.1183,0.0223,False,False,True
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,200,0.0001,0.4393,0.0074,0.7347,1.475,0.977,3.069,0.3258,False,True,0.1183,0.0228,False,False,True
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,225,-0.0003,0.0155,0.014,1.5027,1.3687,0.9771,3.0685,0.3259,False,True,0.1183,0.0222,False,False,True
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,250,-0.0005,-0.5237,0.0006,0.0322,1.4828,0.9774,3.0688,0.3259,False,True,0.1182,0.0227,False,False,True
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,275,-0.0009,-0.8056,-0.0034,-0.3363,1.3632,0.9772,3.0714,0.3256,False,True,0.1184,0.0219,False,False,True
R_E_km0_7599_am0_2136_s42,-,-0.7599,0.05,-0.2136,42,300,0.0001,0.5975,0.0093,1.0386,1.4777,0.9766,3.0701,0.3257,False,True,0.1184,0.0222,False,False,True
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,0,-0.0008,-0.4994,-0.0511,-5.4663,1.0179,0.64,2.3198,0.3502,False,True,0.1773,0.0381,False,False,False
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,25,-0.0009,-0.7491,-0.0472,-4.7234,0.2519,0.6496,2.4827,0.4028,False,True,0.1721,0.032,False,False,False
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,50,0.001,1.6226,-0.0026,-0.2603,1.4567,0.9691,3.0824,0.3244,False,True,0.1203,0.0223,False,False,True
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,75,0.0015,2.4171,-0.0024,-0.2873,1.368,0.9779,3.0731,0.3254,False,True,0.1183,0.0214,False,False,False
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,100,0.0018,2.7248,-0.0044,-0.3682,1.4878,0.9786,3.074,0.3253,False,True,0.1181,0.0218,False,False,False
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,125,0.0007,1.3956,-0.007,-0.7065,1.3659,0.9786,3.0757,0.3251,False,True,0.1182,0.0216,False,False,True
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,150,0.0001,0.5395,-0.0066,-0.613,1.4723,0.9787,3.0757,0.3251,False,True,0.1182,0.0218,False,False,True
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,175,-0.0009,-0.819,-0.0147,-1.4487,1.3731,0.9781,3.0746,0.3252,False,True,0.1183,0.0217,False,False,True
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,200,-0.0005,-0.5206,-0.014,-1.3823,1.4835,0.9775,3.0737,0.3253,False,True,0.1183,0.0222,False,False,True
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,225,-0.001,-1.0947,0.0001,0.0563,1.3659,0.9773,3.0708,0.3256,False,True,0.1183,0.0218,False,False,True
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,250,-0.0011,-1.1341,-0.0055,-0.4938,1.4757,0.9784,3.073,0.3254,False,True,0.1182,0.0222,False,False,True
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,275,0.0007,1.0204,-0.0019,-0.1833,1.3697,0.9776,3.07,0.3257,False,True,0.1182,0.0218,False,False,True
R_E_km0_7599_am0_2136_s137,-,-0.7599,0.05,-0.2136,137,300,0.0005,1.2175,0.0107,0.9994,1.48,0.9757,3.0667,0.3261,False,True,0.1185,0.0226,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,0,0.0005,0.9711,-0.0384,-3.6936,1.0186,0.6337,2.1909,0.3529,False,True,0.1783,0.038,False,False,False
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,25,-0.0001,0.2569,-0.0321,-3.3684,0.2153,0.6422,2.466,0.4055,False,True,0.1732,0.0316,False,False,False
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,50,0.0009,1.3261,0.0035,0.4916,1.4653,0.9696,3.0865,0.324,False,True,0.1203,0.0219,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,75,-0.0,0.3299,0.0118,1.2195,1.369,0.9792,3.0765,0.325,False,True,0.1181,0.0214,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,100,0.0001,0.5067,0.0131,1.3456,1.4783,0.9772,3.0726,0.3255,False,True,0.1184,0.0221,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,125,-0.0007,-0.5599,-0.0004,-0.0311,1.3704,0.977,3.0726,0.3255,False,True,0.1184,0.0218,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,150,-0.0009,-0.6701,-0.0095,-0.9852,1.478,0.9762,3.0717,0.3256,False,True,0.1186,0.0229,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,175,-0.001,-0.8963,0.0007,0.0404,1.3599,0.9756,3.0725,0.3255,False,True,0.1187,0.0219,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,200,-0.0012,-1.3027,-0.0027,-0.3699,1.4804,0.9762,3.074,0.3253,False,True,0.1186,0.0224,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,225,-0.0014,-1.4607,-0.0024,-0.2037,1.3694,0.9757,3.0726,0.3255,False,True,0.1187,0.022,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,250,-0.001,-0.9766,-0.0158,-1.6976,1.4736,0.975,3.0702,0.3257,False,True,0.1188,0.0223,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,275,0.0001,0.6246,0.0021,0.3694,1.363,0.975,3.0688,0.3259,False,True,0.1187,0.0218,False,False,True
R_E_km0_7599_am0_2136_s256,-,-0.7599,0.05,-0.2136,256,300,0.0001,0.5607,-0.0007,-0.0479,1.4825,0.9756,3.0697,0.3258,False,True,0.1186,0.0222,False,False,True
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,0,0.0014,1.9302,-0.0381,-3.8225,1.0241,0.6346,2.2524,0.3522,False,True,0.1782,0.0388,False,False,False
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,25,0.0014,1.9613,-0.0299,-2.6772,0.225,0.6434,2.4686,0.4051,False,True,0.1731,0.0326,False,False,False
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,50,0.0017,2.4742,-0.0119,-1.26,1.4567,0.971,3.0896,0.3237,False,True,0.1201,0.0224,False,False,False
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,75,0.0011,1.8932,0.0178,1.7043,1.3754,0.979,3.0715,0.3256,False,True,0.118,0.0219,False,False,True
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,100,0.0009,1.4007,0.0023,0.1916,1.4769,0.9763,3.0662,0.3261,False,True,0.1184,0.0225,False,False,True
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,125,0.0011,1.6605,0.0113,1.2117,1.363,0.9769,3.0732,0.3254,False,True,0.1185,0.0221,False,False,True
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,150,0.001,1.5672,0.0071,0.9201,1.4911,0.977,3.0737,0.3253,False,True,0.1185,0.0227,False,False,True
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,175,0.0021,2.9854,-0.0038,-0.4347,1.3649,0.9776,3.078,0.3249,False,True,0.1185,0.0219,False,False,False
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,200,0.002,3.0253,-0.0047,-0.5684,1.4751,0.9779,3.0786,0.3248,False,True,0.1184,0.0226,False,False,False
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,225,0.0013,1.6421,-0.0007,-0.0307,1.3726,0.9782,3.0759,0.3251,False,True,0.1183,0.0221,False,False,True
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,250,0.0011,1.7634,-0.0009,0.0798,1.4773,0.9767,3.0724,0.3255,False,True,0.1185,0.0225,False,False,True
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,275,-0.0009,-0.8657,0.0141,1.481,1.3708,0.9762,3.0662,0.3261,False,True,0.1184,0.0218,False,False,True
R_E_km0_7599_am0_2136_s1024,-,-0.7599,0.05,-0.2136,1024,300,-0.0011,-1.1462,0.0015,0.2199,1.4731,0.977,3.0674,0.326,False,True,0.1183,0.0219,False,False,True
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,0,0.002,2.2475,-0.0368,-3.8412,0.4626,0.2109,0.8399,0.4619,False,True,0.2391,0.0431,False,False,False
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,25,0.0019,2.4928,-0.0275,-2.892,1.0332,0.6128,2.1024,0.3613,False,True,0.1817,0.0374,False,False,False
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,50,0.0007,0.9702,-0.038,-4.0852,0.1023,0.6198,2.4118,0.4146,False,True,0.1767,0.0317,False,False,False
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,75,0.0002,0.6027,-0.0033,-0.2659,1.4487,0.9685,3.0999,0.3226,False,True,0.1209,0.0228,False,False,True
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,100,-0.0003,-0.1136,-0.0172,-1.6293,1.3732,0.9771,3.0735,0.3254,False,True,0.1184,0.0218,False,False,True
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,125,-0.0005,-0.4019,-0.0119,-1.0436,1.4783,0.9764,3.0717,0.3256,False,True,0.1185,0.0225,False,False,True
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,150,-0.0004,-0.2742,-0.0107,-1.1766,1.3681,0.9771,3.0725,0.3255,False,True,0.1184,0.022,False,False,True
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,175,0.0,0.2122,-0.0014,0.0222,1.4794,0.9762,3.0707,0.3257,False,True,0.1185,0.0228,False,False,True
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,200,0.0008,1.3369,-0.005,-0.4496,1.3664,0.977,3.0735,0.3254,False,True,0.1185,0.0218,False,False,True
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,225,0.0008,1.3131,-0.0108,-0.9393,1.4815,0.9772,3.074,0.3253,False,True,0.1184,0.0223,False,False,True
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,250,-0.0004,-0.274,-0.0106,-1.1498,1.3681,0.9771,3.0724,0.3255,False,True,0.1184,0.0214,False,False,True
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,275,-0.0009,-0.976,-0.0159,-1.6259,1.476,0.9776,3.0727,0.3254,False,True,0.1183,0.0216,False,False,True
R_E_km0_7599_am0_2136_s31415,-,-0.7599,0.05,-0.2136,31415,300,-0.0025,-2.8034,-0.0047,-0.3637,1.3701,0.9775,3.0677,0.326,False,True,0.1182,0.0217,False,False,False
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,0,0.0001,0.5177,-0.0453,-4.845,1.0041,0.648,2.3411,0.3455,False,True,0.176,0.0391,False,False,False
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,25,-0.0004,0.03,-0.0344,-3.448,0.3032,0.6587,2.5082,0.3987,False,True,0.1708,0.0324,False,False,False
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,50,0.0012,2.0175,0.0122,1.2315,1.4605,0.9696,3.0841,0.3242,False,True,0.1203,0.0224,False,False,False
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,75,0.0007,1.2021,-0.0139,-1.3474,1.3619,0.9778,3.0716,0.3256,False,True,0.1182,0.0214,False,False,True
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,100,0.0006,1.1794,-0.0225,-2.171,1.481,0.9779,3.0722,0.3255,False,True,0.1182,0.0221,False,False,False
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,125,-0.0005,-0.3393,-0.0043,-0.3556,1.3712,0.9772,3.0728,0.3254,False,True,0.1184,0.0219,False,False,True
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,150,-0.0006,-0.3848,-0.0103,-1.0076,1.4791,0.9773,3.0731,0.3254,False,True,0.1184,0.0225,False,False,True
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,175,0.0006,1.2254,0.0033,0.323,1.3688,0.9772,3.0693,0.3258,False,True,0.1183,0.0223,False,False,True
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,200,0.0001,0.4393,0.0074,0.7347,1.475,0.977,3.069,0.3258,False,True,0.1183,0.0228,False,False,True
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,225,-0.0003,0.0155,0.014,1.5027,1.3687,0.9771,3.0685,0.3259,False,True,0.1183,0.0222,False,False,True
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,250,-0.0005,-0.5237,0.0006,0.0322,1.4828,0.9774,3.0688,0.3259,False,True,0.1182,0.0227,False,False,True
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,275,-0.0009,-0.8056,-0.0034,-0.3363,1.3632,0.9772,3.0714,0.3256,False,True,0.1184,0.0219,False,False,True
R_E_km0_7599_am0_4418_s42,-,-0.7599,0.1,-0.4418,42,300,0.0001,0.5975,0.0093,1.0386,1.4777,0.9766,3.0701,0.3257,False,True,0.1184,0.0222,False,False,True
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,0,-0.0018,-1.5507,-0.0455,-4.6577,0.9848,0.7037,2.6396,0.3278,False,True,0.1671,0.0384,False,False,False
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,25,-0.0019,-1.8147,-0.0435,-4.2358,0.5322,0.7141,2.629,0.3804,False,True,0.1619,0.0323,False,False,False
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,50,0.0012,1.791,-0.0022,-0.2108,1.4613,0.9708,3.0793,0.3248,False,True,0.1199,0.0222,False,False,True
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,75,0.0015,2.4171,-0.0024,-0.2873,1.368,0.9779,3.0731,0.3254,False,True,0.1183,0.0214,False,False,False
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,100,0.0018,2.7248,-0.0044,-0.3682,1.4878,0.9786,3.074,0.3253,False,True,0.1181,0.0218,False,False,False
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,125,0.0007,1.3956,-0.007,-0.7065,1.3659,0.9786,3.0757,0.3251,False,True,0.1182,0.0216,False,False,True
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,150,0.0001,0.5395,-0.0066,-0.613,1.4723,0.9787,3.0757,0.3251,False,True,0.1182,0.0218,False,False,True
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,175,-0.0009,-0.819,-0.0147,-1.4487,1.3731,0.9781,3.0746,0.3252,False,True,0.1183,0.0217,False,False,True
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,200,-0.0005,-0.5206,-0.014,-1.3823,1.4835,0.9775,3.0737,0.3253,False,True,0.1183,0.0222,False,False,True
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,225,-0.001,-1.0947,0.0001,0.0563,1.3659,0.9773,3.0708,0.3256,False,True,0.1183,0.0218,False,False,True
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,250,-0.0011,-1.1341,-0.0055,-0.4938,1.4757,0.9784,3.073,0.3254,False,True,0.1182,0.0222,False,False,True
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,275,0.0007,1.0204,-0.0019,-0.1833,1.3697,0.9776,3.07,0.3257,False,True,0.1182,0.0218,False,False,True
R_E_km0_7599_am0_4418_s137,-,-0.7599,0.1,-0.4418,137,300,0.0005,1.2175,0.0107,0.9994,1.48,0.9757,3.0667,0.3261,False,True,0.1185,0.0226,False,False,True
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,0,-0.0002,0.0841,-0.0317,-3.0685,0.988,0.6879,2.4923,0.3324,False,True,0.1696,0.0386,False,False,False
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,25,-0.0009,-0.6664,-0.0246,-2.5456,0.4676,0.6982,2.5976,0.385,False,True,0.1645,0.0322,False,False,False
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,50,0.0009,1.2902,0.0024,0.3961,1.4705,0.971,3.0828,0.3244,False,True,0.1199,0.0219,False,False,True
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,75,-0.0,0.3299,0.0118,1.2195,1.369,0.9792,3.0765,0.325,False,True,0.1181,0.0214,False,False,True
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,100,0.0001,0.5067,0.0131,1.3456,1.4783,0.9772,3.0726,0.3255,False,True,0.1184,0.0221,False,False,True
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,125,-0.0007,-0.5599,-0.0004,-0.0311,1.3704,0.977,3.0726,0.3255,False,True,0.1184,0.0218,False,False,True
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,150,-0.0009,-0.6701,-0.0095,-0.9852,1.478,0.9762,3.0717,0.3256,False,True,0.1186,0.0229,False,False,True
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,175,-0.001,-0.8963,0.0007,0.0404,1.3599,0.9756,3.0725,0.3255,False,True,0.1187,0.0219,False,False,True
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,200,-0.0012,-1.3027,-0.0027,-0.3699,1.4804,0.9762,3.074,0.3253,False,True,0.1186,0.0224,False,False,True
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,225,-0.0014,-1.4607,-0.0024,-0.2037,1.3694,0.9757,3.0726,0.3255,False,True,0.1187,0.022,False,False,True
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,250,-0.001,-0.9766,-0.0158,-1.6976,1.4736,0.975,3.0702,0.3257,False,True,0.1188,0.0223,False,False,True
R_E_km0_7599_am0_4418_s256,-,-0.7599,0.1,-0.4418,256,275,0.0001,0.6246,0.0021,0.3694,1.363,0.975,3.0688,0.3259,False,True,0.1187,0.0218,False,False,True
