run_id,mode,stage,c_label,kappa,tier,u_const,seed,window_start_tick,window_start_block,window_start_schedule_phase,window_in_primary_family,primary_exclusion_reason,window_mean_rho,raw_Psi_meanI_state,Psi_meanI_state_z,raw_Psi_persistence_I,Psi_persistence_I_z,relative_drift,rho_cv,rho_range_over_mean,mean_active_state_variance,persistence_std,Steady_State_Candidate_APPARATUS_ONLY,Lifted_Activation_Candidate_APPARATUS_ONLY,extinction_degenerate_APPARATUS_ONLY,saturation_degenerate_APPARATUS_ONLY,LowLow_Nondegenerate_Candidate_APPARATUS_ONLY,analytic_realized_delta_p_u0_convention,driven_realized_contrast_mean,driven_realized_contrast_range,window_schedule_composition
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,150,6,0,True,,0.40790400000000004,-0.0006725775956270393,-0.17543350181399597,-0.011810006909155844,-1.1262188393977268,0.0065457239844526815,0.024556770845366647,0.13238409004965848,0.24141799040000003,0.04913579941346228,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,175,7,1,True,,0.40809199999999995,5.6797191414729545e-05,0.42085515238400883,-0.008730010320754197,-0.787534170418345,0.011722646805417609,0.023868266042379894,0.1313429321541639,0.2414580432,0.049069741552203026,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,200,8,2,True,,0.40742399999999995,-8.55120290299908e-05,0.3244688219923245,-0.0042766250953493795,-0.4687669844257566,0.01129825515122711,0.022352362155284022,0.13155827803085166,0.24134674879999996,0.04863501027038032,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,225,9,0,True,,0.406796,-0.0016086768939666978,-1.1641845514993576,-0.0020567010415926583,-0.20776119175948182,0.01165260723249459,0.022165150876435367,0.11111220338667985,0.2412317136,0.048085906292800594,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,250,10,1,True,,0.405648,0.00036452400071288306,0.7561421771495764,-0.010780988866018273,-0.9267025272725812,0.011151274844406133,0.02273982427424025,0.10846842555992278,0.24101261120000003,0.04892872465127208,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,275,11,2,True,,0.4059000000000001,-0.0004908546339646427,-0.09502068013828988,0.004154275819235537,0.4307186071641435,0.0003837782142743006,0.022620808809942754,0.11727026332281276,0.24106088480000004,0.04930750449982234,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,300,12,0,False,EXITS_PRIMARY_BLOCK_SET,0.405944,-0.00017271839474068017,0.19023287410182838,0.005605839045709164,0.6110799277298327,0.0053983286771469505,0.022135272430754516,0.11134540697400269,0.24107272640000005,0.04854141390606582,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,0,0,0,False,PRE_PRIMARY_PHASE_IMBALANCE,0.40355599999999997,-0.0004601318121647168,-0.031090317258154213,0.0033613044645224815,0.36883294439415143,0.03915327740103495,0.07852149871547297,0.8276422582550073,0.23969443679999997,0.04831019420370818,False,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,25,1,1,False,PRE_PRIMARY_PHASE_IMBALANCE,0.40676,0.0005776467454208056,0.9166894082217051,-0.0033125670767714176,-0.2822202883983735,0.008106622423217793,0.02048054434895974,0.09538794351610791,0.24123690239999995,0.04857965006049343,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,50,2,2,False,PRE_PRIMARY_PHASE_IMBALANCE,0.407136,0.000461506635037243,0.8726610911151647,-0.007480240318380467,-0.9154258857287437,0.00926878820951191,0.020377591932867367,0.09431737774523159,0.2413074464,0.04886673207817359,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,75,3,0,True,,0.4086800000000001,-0.0004597726159654759,0.023900558274219226,-0.010398731479942353,-1.0155355478655195,0.011103782368295612,0.02240977730808057,0.11549378458575467,0.24157678079999997,0.04836297757582756,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,100,4,1,True,,0.40794800000000003,-0.00023730066052511144,0.20689660620419725,-0.012050708127312945,-1.2302463973210302,0.014675690718409039,0.023762384880795445,0.1157010204347098,0.2414324592,0.048895698133884946,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s1024,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,1024,125,5,2,True,,0.40676400000000007,-0.000806393272832563,-0.485189766473635,0.001622033566458655,0.16938487184039322,0.021132596731341213,0.025348133548568796,0.12882162598258048,0.24120073760000005,0.048834908661734996,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
